zip,primary_city,state,county,latitude,longitude
22185,Vienna,VA,Fairfax County,38.87,-77.3
22191,Woodbridge,VA,Prince William County,38.63,-77.26
22192,Woodbridge,VA,Prince William County,38.68,-77.31
22193,Woodbridge,VA,Prince William County,38.64,-77.35
22194,Woodbridge,VA,Prince William County,38.63,-77.26
22195,Woodbridge,VA,Prince William County,38.63,-77.26
22199,Lorton,VA,Fairfax County,38.7,-77.24
22201,Arlington,VA,Arlington County,38.89,-77.1
22202,Arlington,VA,Arlington County,38.86,-77.05
22203,Arlington,VA,Arlington County,38.87,-77.12
22204,Arlington,VA,Arlington County,38.87,-77.1
22205,Arlington,VA,Arlington County,38.88,-77.14
22206,Arlington,VA,Arlington County,38.84,-77.09
22207,Arlington,VA,Arlington County,38.91,-77.12
22209,Arlington,VA,Arlington County,38.9,-77.08
22210,Arlington,VA,Arlington County,38.87,-77.1
22211,Fort Myer,VA,Arlington County,38.87,-77.07
22212,Arlington,VA,Arlington County,38.87,-77.1
22213,Arlington,VA,Arlington County,38.9,-77.16
22214,Arlington,VA,Arlington County,38.87,-77.07
22215,Arlington,VA,Arlington County,38.87,-77.1
22216,Arlington,VA,Arlington County,38.87,-77.1
22217,Arlington,VA,Arlington County,38.87,-77.1
22218,Arlington,VA,Arlington County,38.88,-77.09
22219,Arlington,VA,Arlington County,38.87,-77.1
22222,Arlington,VA,Arlington County,38.87,-77.1
22223,Arlington,VA,Arlington County,38.88,-77.09
22225,Arlington,VA,Arlington County,38.87,-77.1
22226,Arlington,VA,Arlington County,38.87,-77.1
22227,Arlington,VA,Arlington County,38.87,-77.1
22229,Arlington,VA,Arlington County,38.89,-77.07
22230,Arlington,VA,Arlington County,38.87,-77.1
22234,Arlington,VA,Arlington County,38.89,-77.07
22240,Arlington,VA,Arlington County,38.87,-77.1
22241,Arlington,VA,Arlington County,38.87,-77.1
22242,Arlington,VA,Arlington County,38.87,-77.1
22243,Arlington,VA,Arlington County,38.87,-77.1
22244,Arlington,VA,Arlington County,38.87,-77.1
22245,Arlington,VA,Arlington County,38.87,-77.1
22246,Arlington,VA,Arlington County,38.87,-77.1
22301,Alexandria,VA,Alexandria city,38.82,-77.06
22302,Alexandria,VA,Alexandria city,38.82,-77.08
22303,Alexandria,VA,Fairfax County,38.79,-77.08
22304,Alexandria,VA,Alexandria city,38.81,-77.11
22305,Alexandria,VA,Alexandria city,38.84,-77.06
22306,Alexandria,VA,Fairfax County,38.76,-77.1
22307,Alexandria,VA,Fairfax County,38.77,-77.06
22308,Alexandria,VA,Fairfax County,38.73,-77.06
22309,Alexandria,VA,Fairfax County,38.72,-77.11
22310,Alexandria,VA,Fairfax County,38.78,-77.12
22311,Alexandria,VA,Alexandria city,38.83,-77.13
22312,Alexandria,VA,Fairfax County,38.82,-77.15
22313,Alexandria,VA,Alexandria City,38.82,-77.08
22314,Alexandria,VA,Alexandria city,38.81,-77.06
22315,Alexandria,VA,Fairfax County,38.76,-77.15
22320,Alexandria,VA,Alexandria City,38.82,-77.08
22321,Alexandria,VA,Alexandria City,38.8,-77.05
22331,Alexandria,VA,Alexandria City,38.82,-77.08
22332,Alexandria,VA,Alexandria City,38.82,-77.08
22333,Alexandria,VA,Alexandria City,38.82,-77.08
22334,Alexandria,VA,Alexandria City,38.82,-77.08
22336,Alexandria,VA,Alexandria City,38.8,-77.04
22350,Alexandria,VA,NA,38.81,-77.08
22401,Fredericksburg,VA,Fredericksburg city,38.29,-77.48
22402,Fredericksburg,VA,Fredericksburg City,38.29,-77.48
22403,Fredericksburg,VA,Fredericksburg City,38.29,-77.48
22404,Fredericksburg,VA,Fredericksburg City,38.29,-77.48
22405,Fredericksburg,VA,Stafford County,38.31,-77.4
22406,Fredericksburg,VA,Stafford County,38.4,-77.54
22407,Fredericksburg,VA,Spotsylvania County,38.28,-77.58
22408,Fredericksburg,VA,Spotsylvania County,38.22,-77.44
22412,Fredericksburg,VA,Fredericksburg City,38.29,-77.48
22427,Bowling Green,VA,Caroline County,38.04,-77.35
22428,Bowling Green,VA,Caroline County,38.04,-77.35
22430,Brooke,VA,Stafford County,38.37,-77.34
22432,Burgess,VA,Northumberland County,37.88,-76.34
22433,Burr Hill,VA,Orange County,38.37,-77.86
22435,Callao,VA,Northumberland County,37.96,-76.55
22436,Caret,VA,Essex County,37.98,-76.96
22437,Center Cross,VA,Essex County,37.8,-76.77
22438,Champlain,VA,Essex County,38.04,-76.98
22442,Coles Point,VA,Westmoreland County,38.14,-76.63
22443,Colonial Beach,VA,Westmoreland County,38.25,-76.97
22446,Corbin,VA,Caroline County,38.19,-77.38
22448,Dahlgren,VA,King George County,38.34,-77.03
22451,Dogue,VA,King George County,38.23,-77.21
22454,Dunnsville,VA,Essex County,37.85,-76.82
22456,Edwardsville,VA,Northumberland County,37.9,-76.36
22460,Farnham,VA,Richmond County,37.88,-76.62
22463,Garrisonville,VA,Stafford County,38.48,-77.42
22469,Hague,VA,Westmoreland County,38.07,-76.65
22471,Hartwood,VA,Stafford County,38.39,-77.61
22472,Haynesville,VA,Richmond County,37.95,-76.66
22473,Heathsville,VA,Northumberland County,37.91,-76.47
22476,Hustle,VA,Essex County,38.04,-77.06
22480,Irvington,VA,Lancaster County,37.66,-76.42
22481,Jersey,VA,King George County,38.21,-77.13
22482,Kilmarnock,VA,Lancaster County,37.71,-76.38
22485,King George,VA,King George County,38.26,-77.18
22488,Kinsale,VA,Westmoreland County,38.05,-76.59
22501,Ladysmith,VA,Caroline County,38.01,-77.51
22503,Lancaster,VA,Lancaster County,37.76,-76.46
22504,Laneview,VA,Essex County,37.77,-76.73
22507,Lively,VA,Lancaster County,37.77,-76.51
22508,Locust Grove,VA,Orange County,38.33,-77.79
22509,Loretto,VA,Essex County,38.12,-77.08
22511,Lottsburg,VA,Northumberland County,37.96,-76.51
22513,Merry Point,VA,Lancaster County,37.71,-76.5
22514,Milford,VA,Caroline County,38.02,-77.36
22517,Mollusk,VA,Lancaster County,37.72,-76.53
22520,Montross,VA,Westmoreland County,38.09,-76.82
22523,Morattico,VA,Lancaster County,37.8,-76.61
22524,Mount Holly,VA,Westmoreland County,38.09,-76.71
22526,Ninde,VA,King George County,38.27,-77.05
22528,Nuttsville,VA,Lancaster County,37.79,-76.55
22529,Oldhams,VA,Westmoreland County,38,-76.68
22530,Ophelia,VA,Northumberland County,37.9,-76.29
22534,Partlow,VA,Spotsylvania County,38.08,-77.67
22535,Port Royal,VA,Caroline County,38.16,-77.19
22538,Rappahannock Academy,VA,Caroline County,38.2,-77.26
22539,Reedville,VA,Northumberland County,37.86,-76.29
22542,Rhoadesville,VA,Orange County,38.28,-77.9
22544,Rollins Fork,VA,King George County,38.18,-77.06
22545,Ruby,VA,Stafford County,38.5,-77.51
22546,Ruther Glen,VA,Caroline County,38,-77.54
22547,Sealston,VA,King George County,38.27,-77.32
22548,Sharps,VA,Richmond County,37.82,-76.7
22551,Spotsylvania,VA,Spotsylvania County,38.17,-77.7
22552,Sparta,VA,Caroline County,37.99,-77.22
22553,Spotsylvania,VA,Spotsylvania County,38.27,-77.65
22554,Stafford,VA,Stafford County,38.42,-77.4
22555,Stafford,VA,Stafford County,38.42,-77.4
22556,Stafford,VA,Stafford County,38.47,-77.51
22558,Stratford,VA,Westmoreland County,38.12,-76.81
22560,Tappahannock,VA,Essex County,37.92,-76.86
22565,Thornburg,VA,Spotsylvania County,38.13,-77.52
22567,Unionville,VA,Orange County,38.25,-77.96
22570,Village,VA,Richmond County,37.94,-76.6
22572,Warsaw,VA,Richmond County,37.96,-76.76
22576,Weems,VA,Lancaster County,37.68,-76.44
22577,Sandy Point,VA,Westmoreland County,38.06,-76.55
22578,White Stone,VA,Lancaster County,37.64,-76.39
22579,Wicomico Church,VA,Northumberland County,37.8,-76.31
22580,Woodford,VA,Caroline County,38.11,-77.4
22581,Zacata,VA,Westmoreland County,38.11,-76.8
22601,Winchester,VA,Winchester city,39.17,-78.17
22602,Winchester,VA,Frederick County,39.14,-78.28
22603,Winchester,VA,Frederick County,39.28,-78.21
22604,Winchester,VA,Winchester City,39.17,-78.17
22610,Bentonville,VA,Warren County,38.83,-78.31
22611,Berryville,VA,Clarke County,39.14,-77.98
22620,Boyce,VA,Clarke County,39.09,-78.05
22622,Brucetown,VA,Frederick County,39.25,-78.05
22623,Chester Gap,VA,Rappahannock County,38.85,-78.13
22624,Clear Brook,VA,Frederick County,39.26,-78.1
22625,Cross Junction,VA,Frederick County,39.32,-78.29
22626,Fishers Hill,VA,Shenandoah County,38.97,-78.4
22627,Flint Hill,VA,Rappahannock County,38.76,-78.1
22630,Front Royal,VA,Warren County,38.92,-78.18
22637,Gore,VA,Frederick County,39.26,-78.33
22639,Hume,VA,Fauquier County,38.83,-77.99
22640,Huntly,VA,Rappahannock County,38.8,-78.14
22641,Strasburg,VA,Shenandoah County,39.09,-78.37
22642,Linden,VA,Warren County,38.9,-78.07
22643,Markham,VA,Fauquier County,38.9,-78
22644,Maurertown,VA,Shenandoah County,38.98,-78.51
22645,Middletown,VA,Frederick County,39.02,-78.27
22646,Millwood,VA,Clarke County,39.06,-78.03
22649,Middletown,VA,Frederick County,39.02,-78.27
22650,Rileyville,VA,Page County,38.76,-78.38
22652,Fort Valley,VA,Shenandoah County,38.84,-78.42
22654,Star Tannery,VA,Frederick County,39.08,-78.45
22655,Stephens City,VA,Frederick County,39.09,-78.22
22656,Stephenson,VA,Frederick County,39.2,-78.09
22657,Strasburg,VA,Shenandoah County,38.98,-78.35
22660,Toms Brook,VA,Shenandoah County,38.94,-78.43
22663,White Post,VA,Frederick County,39.05,-78.1
22664,Woodstock,VA,Shenandoah County,38.87,-78.51
22701,Culpeper,VA,Culpeper County,38.47,-78
22709,Aroda,VA,Madison County,38.32,-78.24
22711,Banco,VA,Madison County,38.47,-78.27
22712,Bealeton,VA,Fauquier County,38.57,-77.76
22713,Boston,VA,Culpeper County,38.54,-78.14
22714,Brandy Station,VA,Culpeper County,38.52,-77.89
22715,Brightwood,VA,Madison County,38.41,-78.16
22716,Castleton,VA,Rappahannock County,38.6,-78.1
22718,Elkwood,VA,Culpeper County,38.51,-77.85
22719,Etlan,VA,Madison County,38.52,-78.26
22720,Goldvein,VA,Fauquier County,38.44,-77.65
22721,Graves Mill,VA,Madison County,38.39,-78.28
22722,Haywood,VA,Madison County,38.47,-78.23
22723,Hood,VA,Madison County,38.35,-78.38
22724,Jeffersonton,VA,Culpeper County,38.63,-77.91
22725,Leon,VA,Madison County,38.45,-78.15
22726,Lignum,VA,Culpeper County,38.41,-77.82
22727,Madison,VA,Madison County,38.37,-78.25
22728,Midland,VA,Fauquier County,38.59,-77.72
22729,Mitchells,VA,Culpeper County,38.37,-78
22730,Oakpark,VA,Madison County,38.36,-78.16
22731,Pratts,VA,Madison County,38.34,-78.26
22732,Radiant,VA,Madison County,38.31,-78.19
22733,Rapidan,VA,Culpeper County,38.31,-78.06
22734,Remington,VA,Fauquier County,38.53,-77.8
22735,Reva,VA,Culpeper County,38.49,-78.13
22736,Richardsville,VA,Culpeper County,38.4,-77.72
22737,Rixeyville,VA,Culpeper County,38.58,-77.97
22738,Rochelle,VA,Madison County,38.29,-78.27
22739,Somerville,VA,Fauquier County,38.52,-77.6
22740,Sperryville,VA,Rappahannock County,38.67,-78.25
22741,Stevensburg,VA,Culpeper County,38.43,-77.87
22742,Sumerduck,VA,Fauquier County,38.46,-77.72
22743,Syria,VA,Madison County,38.48,-78.32
22746,Viewtown,VA,Rappahannock County,38.63,-78.03
22747,Washington,VA,Rappahannock County,38.71,-78.15
22748,Wolftown,VA,Madison County,38.35,-78.34
22749,Woodville,VA,Rappahannock County,38.6,-78.17
22801,Harrisonburg,VA,Harrisonburg city,38.43,-78.87
22802,Harrisonburg,VA,Harrisonburg city,38.49,-78.86
22803,Harrisonburg,VA,Harrisonburg City,38.51,-78.94
22807,Harrisonburg,VA,Harrisonburg city,38.43,-78.87
22810,Basye,VA,Shenandoah County,38.83,-78.8
22811,Bergton,VA,Rockingham County,38.79,-78.96
22812,Bridgewater,VA,Rockingham County,38.38,-78.96
22815,Broadway,VA,Rockingham County,38.6,-78.79
22820,Criders,VA,Rockingham County,38.75,-79
22821,Dayton,VA,Rockingham County,38.47,-79.08
22824,Edinburg,VA,Shenandoah County,38.82,-78.56
22827,Elkton,VA,Rockingham County,38.41,-78.61
22830,Fulks Run,VA,Rockingham County,38.63,-78.98
22831,Hinton,VA,Rockingham County,38.48,-79
22832,Keezletown,VA,Rockingham County,38.45,-78.76
22833,Lacey Spring,VA,Rockingham County,38.54,-78.73
22834,Linville,VA,Rockingham County,38.56,-78.86
22835,Luray,VA,Page County,38.66,-78.45
22840,Mc Gaheysville,VA,Rockingham County,38.36,-78.74
22841,Mount Crawford,VA,Rockingham County,38.35,-78.94
22842,Mount Jackson,VA,Shenandoah County,38.74,-78.63
22843,Mount Solon,VA,Augusta County,38.36,-79.16
22844,New Market,VA,Shenandoah County,38.64,-78.67
22845,Orkney Springs,VA,Shenandoah County,38.79,-78.82
22846,Penn Laird,VA,Rockingham County,38.36,-78.79
22847,Quicksburg,VA,Shenandoah County,38.73,-78.72
22848,Pleasant Valley,VA,Rockingham County,38.36,-78.87
22849,Shenandoah,VA,Page County,38.48,-78.62
22850,Singers Glen,VA,Rockingham County,38.56,-78.92
22851,Stanley,VA,Page County,38.57,-78.5
22853,Timberville,VA,Rockingham County,38.63,-78.77
22901,Charlottesville,VA,Albemarle County,38.09,-78.56
22902,Charlottesville,VA,Charlottesville city,38.03,-78.48
22903,Charlottesville,VA,Charlottesville city,38.01,-78.6
22904,Charlottesville,VA,Albemarle County,38.03,-78.52
22905,Charlottesville,VA,Charlottesville City,38.03,-78.48
22906,Charlottesville,VA,Charlottesville City,38.03,-78.48
22907,Charlottesville,VA,Charlottesville City,38.03,-78.48
22908,Charlottesville,VA,Charlottesville City,38.03,-78.48
22909,Charlottesville,VA,Charlottesville City,38.03,-78.48
22910,Charlottesville,VA,Charlottesville City,38.03,-78.48
22911,Charlottesville,VA,Albemarle County,38.1,-78.41
22920,Afton,VA,Nelson County,38.03,-78.83
22922,Arrington,VA,Nelson County,37.68,-78.9
22923,Barboursville,VA,Greene County,38.17,-78.28
22924,Batesville,VA,Albemarle County,38.01,-78.63
22931,Covesville,VA,Albemarle County,37.89,-78.7
22932,Crozet,VA,Albemarle County,38.06,-78.69
22935,Dyke,VA,Greene County,38.26,-78.57
22936,Earlysville,VA,Albemarle County,38.15,-78.48
22937,Esmont,VA,Albemarle County,37.83,-78.6
22938,Faber,VA,Nelson County,37.85,-78.75
22939,Fishersville,VA,Augusta County,38.09,-78.96
22940,Free Union,VA,Albemarle County,38.16,-78.56
22942,Gordonsville,VA,Louisa County,38.13,-78.18
22943,Greenwood,VA,Albemarle County,38.05,-78.77
22945,Ivy,VA,Albemarle County,38.05,-78.59
22946,Keene,VA,Albemarle County,37.86,-78.57
22947,Keswick,VA,Albemarle County,38.02,-78.35
22948,Locust Dale,VA,Madison County,38.36,-78.13
22949,Lovingston,VA,Nelson County,37.77,-78.88
22952,Lyndhurst,VA,Augusta County,37.96,-78.96
22957,Montpelier Station,VA,Orange County,38.19,-78.11
22958,Nellysford,VA,Nelson County,37.9,-78.9
22959,North Garden,VA,Albemarle County,37.94,-78.63
22960,Orange,VA,Orange County,38.24,-78.11
22963,Palmyra,VA,Fluvanna County,37.86,-78.26
22964,Piney River,VA,Nelson County,37.71,-79.02
22965,Quinque,VA,Greene County,38.25,-78.38
22967,Roseland,VA,Nelson County,37.8,-79.01
22968,Ruckersville,VA,Greene County,38.23,-78.37
22969,Schuyler,VA,Nelson County,37.79,-78.69
22971,Shipman,VA,Nelson County,37.72,-78.83
22972,Somerset,VA,Orange County,38.22,-78.23
22973,Stanardsville,VA,Greene County,38.3,-78.43
22974,Troy,VA,Fluvanna County,37.94,-78.24
22976,Tyro,VA,Nelson County,37.81,-79.06
22980,Waynesboro,VA,Waynesboro city,38.06,-78.9
22987,White Hall,VA,Albemarle County,38.11,-78.66
22989,Woodberry Forest,VA,Madison County,38.29,-78.13
23001,Achilles,VA,Gloucester County,37.28,-76.44
23002,Amelia Court House,VA,Amelia County,37.34,-77.96
23003,Ark,VA,Gloucester County,37.43,-76.57
23004,Arvonia,VA,Buckingham County,37.66,-78.41
23005,Ashland,VA,Hanover County,37.76,-77.47
23009,Aylett,VA,King William County,37.77,-77.12
23011,Barhamsville,VA,New Kent County,37.45,-76.84
23014,Beaumont,VA,Powhatan County,37.76,-78.02
23015,Beaverdam,VA,Hanover County,37.93,-77.63
23018,Bena,VA,Gloucester County,37.27,-76.45
23021,Bohannon,VA,Mathews County,37.39,-76.35
23022,Bremo Bluff,VA,Fluvanna County,37.71,-78.29
23023,Bruington,VA,King and Queen County,37.77,-76.93
23024,Bumpass,VA,Louisa County,37.96,-77.73
23025,Cardinal,VA,Mathews County,37.42,-76.37
23027,Cartersville,VA,Cumberland County,37.66,-78.1
23030,Charles City,VA,Charles City County,37.34,-77.07
23031,Christchurch,VA,Middlesex County,37.57,-76.6
23032,Church View,VA,Middlesex County,37.67,-76.68
23035,Cobbs Creek,VA,Mathews County,37.5,-76.39
23038,Columbia,VA,Goochland County,37.75,-78.16
23039,Crozier,VA,Goochland County,37.63,-77.79
23040,Cumberland,VA,Cumberland County,37.49,-78.24
23043,Deltaville,VA,Middlesex County,37.55,-76.32
23045,Diggs,VA,Mathews County,37.43,-76.27
23047,Doswell,VA,Hanover County,37.86,-77.46
23050,Dutton,VA,Mathews County,37.5,-76.44
23055,Fork Union,VA,Fluvanna County,37.76,-78.26
23056,Foster,VA,Mathews County,37.45,-76.38
23058,Glen Allen,VA,Henrico County,37.66,-77.48
23059,Glen Allen,VA,Henrico County,37.7,-77.57
23060,Glen Allen,VA,Henrico County,37.66,-77.48
23061,Gloucester,VA,Gloucester County,37.43,-76.54
23062,Gloucester Point,VA,Gloucester County,37.26,-76.49
23063,Goochland,VA,Goochland County,37.68,-77.88
23064,Grimstead,VA,Mathews County,37.5,-76.3
23065,Gum Spring,VA,Goochland County,37.77,-77.89
23066,Gwynn,VA,Mathews County,37.5,-76.28
23067,Hadensville,VA,Goochland County,37.82,-77.99
23068,Hallieford,VA,Mathews County,37.5,-76.33
23069,Hanover,VA,Hanover County,37.76,-77.37
23070,Hardyville,VA,Middlesex County,37.55,-76.38
23071,Hartfield,VA,Middlesex County,37.55,-76.44
23072,Hayes,VA,Gloucester County,37.29,-76.45
23075,Henrico,VA,Henrico County,37.55,-77.32
23076,Hudgins,VA,Mathews County,37.47,-76.32
23079,Jamaica,VA,Middlesex County,37.71,-76.69
23081,Jamestown,VA,James City County,37.22,-76.76
23083,Jetersville,VA,Amelia County,37.29,-78.09
23084,Kents Store,VA,Fluvanna County,37.87,-78.12
23085,King And Queen Court House,VA,King and Queen County,37.72,-76.84
23086,King William,VA,King William County,37.68,-77.01
23089,Lanexa,VA,New Kent County,37.42,-76.9
23090,Lightfoot,VA,James City,37.34,-76.75
23091,Little Plymouth,VA,King and Queen County,37.66,-76.8
23092,Locust Hill,VA,Middlesex County,37.59,-76.5
23093,Louisa,VA,Louisa County,38.01,-77.99
23101,Macon,VA,Powhatan County,37.52,-77.96
23102,Maidens,VA,Goochland County,37.71,-77.83
23103,Manakin Sabot,VA,Goochland County,37.64,-77.7
23105,Mannboro,VA,Amelia County,37.25,-77.82
23106,Manquin,VA,King William County,37.7,-77.15
23107,Maryus,VA,Gloucester County,37.27,-76.4
23108,Mascot,VA,King and Queen County,37.62,-76.7
23109,Mathews,VA,Mathews County,37.43,-76.32
23110,Mattaponi,VA,King and Queen County,37.53,-76.77
23111,Mechanicsville,VA,Hanover County,37.62,-77.35
23112,Midlothian,VA,Chesterfield County,37.43,-77.66
23113,Midlothian,VA,Chesterfield County,37.54,-77.68
23114,Midlothian,VA,Chesterfield County,37.48,-77.65
23115,Millers Tavern,VA,Essex County,37.81,-76.91
23116,Mechanicsville,VA,Hanover County,37.68,-77.34
23117,Mineral,VA,Louisa County,38,-77.9
23119,Moon,VA,Mathews County,37.45,-76.28
23120,Moseley,VA,Chesterfield County,37.41,-77.77
23123,New Canton,VA,Buckingham County,37.7,-78.3
23124,New Kent,VA,New Kent County,37.51,-76.97
23125,New Point,VA,Mathews County,37.34,-76.28
23126,Newtown,VA,King and Queen County,37.91,-77.12
23127,Norge,VA,James City County,37.36,-76.77
23128,North,VA,Mathews County,37.44,-76.43
23129,Oilville,VA,Goochland County,37.7,-77.78
23130,Onemo,VA,Mathews County,37.39,-76.27
23131,Ordinary,VA,Gloucester County,37.31,-76.51
23138,Port Haywood,VA,Mathews County,37.38,-76.31
23139,Powhatan,VA,Powhatan County,37.54,-77.92
23140,Providence Forge,VA,New Kent County,37.44,-77.04
23141,Quinton,VA,New Kent County,37.53,-77.11
23146,Rockville,VA,Hanover County,37.72,-77.67
23147,Ruthville,VA,Charles City,37.36,-77.04
23148,Saint Stephens Church,VA,King and Queen County,37.8,-77.05
23149,Saluda,VA,Middlesex County,37.6,-76.59
23150,Sandston,VA,Henrico County,37.51,-77.27
23153,Sandy Hook,VA,Goochland County,37.75,-77.91
23154,Schley,VA,Gloucester County,37.39,-76.44
23155,Severn,VA,Gloucester County,37.29,-76.41
23156,Shacklefords,VA,King and Queen County,37.54,-76.73
23160,State Farm,VA,Powhatan County,37.63,-77.85
23161,Stevensville,VA,King and Queen County,37.72,-76.92
23162,Studley,VA,Hanover County,37.67,-77.29
23163,Susan,VA,Mathews County,37.36,-76.31
23168,Toano,VA,James City County,37.37,-76.8
23169,Topping,VA,Middlesex County,37.59,-76.46
23170,Trevilians,VA,Louisa County,38.05,-78.07
23173,University Of Richmond,VA,Richmond city,37.58,-77.54
23175,Urbanna,VA,Middlesex County,37.65,-76.63
23176,Wake,VA,Middlesex County,37.56,-76.42
23177,Walkerton,VA,King and Queen County,37.72,-77.02
23178,Ware Neck,VA,Gloucester County,37.4,-76.45
23180,Water View,VA,Middlesex County,37.72,-76.61
23181,West Point,VA,King William County,37.55,-76.8
23183,White Marsh,VA,Gloucester County,37.34,-76.52
23184,Wicomico,VA,Gloucester County,37.29,-76.51
23185,Williamsburg,VA,James City County,37.27,-76.7
23186,Williamsburg,VA,Williamsburg City,37.27,-76.7
23187,Williamsburg,VA,Williamsburg city,37.27,-76.72
23188,Williamsburg,VA,James City County,37.35,-76.77
23190,Woods Cross Roads,VA,Gloucester County,37.43,-76.54
23192,Montpelier,VA,Hanover County,37.81,-77.67
23218,Richmond,VA,Richmond City,37.55,-77.46
23219,Richmond,VA,Richmond city,37.54,-77.44
23220,Richmond,VA,Richmond city,37.55,-77.46
23221,Richmond,VA,Richmond city,37.55,-77.49
